skupina,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-01-15T08:00:00+00:00,2025-01-15T10:30:00+00:00,-1 days +23:30:00,301,P-Teorije organizacije in managementa-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-10-30T10:45:00+00:00,2024-10-30T13:15:00+00:00,-1 days +23:30:00,301,P-AngleÅ¡ki poslovni jezik-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-04-14T10:45:00+00:00,2025-04-14T13:15:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-1.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-10-28T08:00:00+00:00,2024-10-28T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-1.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-12T08:00:00+00:00,2025-03-12T10:30:00+00:00,-1 days +23:30:00,301,P-Organizacija poslovnih procesov-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-16T14:15:00+00:00,2024-12-16T16:45:00+00:00,-1 days +23:30:00,301,V-Organizacijsko vedenje-2. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-04-04T17:00:00+00:00,2025-04-04T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Organizacija poslovnih procesov-1.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-01-13T08:00:00+00:00,2025-01-13T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Management kadrovskih virov-1. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-20T08:00:00+00:00,2024-11-20T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-03T10:45:00+00:00,2025-03-03T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-21T08:00:00+00:00,2025-03-21T10:30:00+00:00,-1 days +23:30:00,301,V-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-04-02T17:00:00+00:00,2025-04-02T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Organizacija poslovnih procesov-2.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-10T14:15:00+00:00,2025-03-10T16:45:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-11T10:45:00+00:00,2024-12-11T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management kadrovskih virov-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-08T08:00:00+00:00,2024-10-08T10:30:00+00:00,-1 days +23:30:00,301,P-RaÄunalniÅ¡tvo in informatika-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-27T08:00:00+00:00,2024-11-27T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-12T08:00:00+00:00,2024-11-12T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-1.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-10T17:00:00+00:00,2024-10-10T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-AngleÅ¡ki poslovni jezik-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-08T08:00:00+00:00,2024-11-08T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-07T08:00:00+00:00,2024-11-07T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-16T14:15:00+00:00,2024-10-16T16:45:00+00:00,-1 days +23:30:00,413,Konzultacije-RaÄunalniÅ¡tvo in informatika - Vaje(tuji Å¡tudenti)-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-20T10:45:00+00:00,2024-11-20T13:15:00+00:00,-1 days +23:30:00,301,P-Organizacijsko vedenje-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-10-29T08:00:00+00:00,2024-10-29T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-1.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-12T10:45:00+00:00,2025-03-12T13:15:00+00:00,-1 days +23:30:00,301,P-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-11T08:00:00+00:00,2024-10-11T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-RaÄunalniÅ¡tvo in informatika-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-06T10:45:00+00:00,2025-03-06T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-05T08:00:00+00:00,2025-03-05T10:30:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-1.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-07T08:00:00+00:00,2024-10-07T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-RaÄunalniÅ¡tvo in informatika-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-04-01T14:15:00+00:00,2025-04-01T16:45:00+00:00,-1 days +23:30:00,301,V-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-02-25T10:45:00+00:00,2025-02-25T13:15:00+00:00,-1 days +23:30:00,301,P-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-04-25T10:45:00+00:00,2025-04-25T13:15:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-05-05T10:45:00+00:00,2025-05-05T13:15:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-1.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-23T10:45:00+00:00,2024-10-23T13:15:00+00:00,-1 days +23:30:00,301,V-AngleÅ¡ki poslovni jezik-2. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-07T14:15:00+00:00,2025-03-07T16:45:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-2.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-22T08:00:00+00:00,2024-11-22T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-07T10:45:00+00:00,2025-03-07T13:15:00+00:00,-1 days +23:30:00,301,P-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-18T14:15:00+00:00,2025-03-18T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-02-26T08:00:00+00:00,2025-02-26T10:30:00+00:00,-1 days +23:30:00,301,P-Organizacija poslovnih procesov-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-23T10:45:00+00:00,2024-12-23T13:15:00+00:00,-1 days +23:30:00,301,V-Organizacijsko vedenje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-17T17:00:00+00:00,2024-12-17T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Teorije organizacije in managementa-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-25T08:00:00+00:00,2024-11-25T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-11T10:45:00+00:00,2024-11-11T13:15:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-2.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-07T17:00:00+00:00,2024-11-07T19:30:00+00:00,-1 days +23:30:00,301,V-Uvod v poslovodenje in raÄunovodstvo-2. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-02T17:00:00+00:00,2024-10-02T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Uvod v poslovodenje in raÄunovodstvo-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-01-17T08:00:00+00:00,2025-01-17T10:30:00+00:00,-1 days +23:30:00,301,P-Teorije organizacije in managementa-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-06T10:45:00+00:00,2024-12-06T13:15:00+00:00,-1 days +23:30:00,301,P-Management kadrovskih virov-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-15T14:15:00+00:00,2024-10-15T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Uvod v poslovodenje in raÄunovodstvo-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-26T14:15:00+00:00,2024-11-26T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Organizacijsko vedenje-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-04T14:15:00+00:00,2024-12-04T16:45:00+00:00,-1 days +23:30:00,301,V-Organizacijsko vedenje-2. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-06T08:00:00+00:00,2024-11-06T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-1.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-21T08:00:00+00:00,2024-11-21T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-16T17:00:00+00:00,2024-10-16T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Uvod v poslovodenje in raÄunovodstvo-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-06T14:15:00+00:00,2025-03-06T16:45:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-02-27T10:45:00+00:00,2025-02-27T13:15:00+00:00,-1 days +23:30:00,301,P-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-04-10T10:45:00+00:00,2025-04-10T13:15:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2025-01-08T10:45:00+00:00,2025-01-08T13:15:00+00:00,-1 days +23:30:00,402,V-Management kadrovskih virov-1. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-04-11T10:45:00+00:00,2025-04-11T13:15:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-1.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-23T14:15:00+00:00,2024-12-23T16:45:00+00:00,-1 days +23:30:00,301,V-Organizacijsko vedenje-2. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-22T08:00:00+00:00,2024-10-22T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-1.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-06T14:15:00+00:00,2024-12-06T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Organizacijsko vedenje-2. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-09T14:15:00+00:00,2024-10-09T16:45:00+00:00,-1 days +23:30:00,301,P-Uvod v poslovodenje in raÄunovodstvo-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-18T10:45:00+00:00,2024-12-18T13:15:00+00:00,-1 days +23:30:00,301,P-Management kadrovskih virov-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-10-28T10:45:00+00:00,2024-10-28T13:15:00+00:00,-1 days +23:30:00,301,P-AngleÅ¡ki poslovni jezik-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-04-09T10:45:00+00:00,2025-04-09T13:15:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-2.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-02-24T08:00:00+00:00,2025-02-24T10:30:00+00:00,-1 days +23:30:00,301,P-Organizacija poslovnih procesov-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-17T14:15:00+00:00,2024-10-17T16:45:00+00:00,-1 days +23:30:00,301,P-Uvod v poslovodenje in raÄunovodstvo-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-16T10:45:00+00:00,2024-10-16T13:15:00+00:00,-1 days +23:30:00,301,P-AngleÅ¡ki poslovni jezik-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-11T08:00:00+00:00,2025-03-11T10:30:00+00:00,-1 days +23:30:00,301,P-Organizacija poslovnih procesov-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-05T08:00:00+00:00,2024-11-05T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-22T10:45:00+00:00,2024-10-22T13:15:00+00:00,-1 days +23:30:00,301,V-AngleÅ¡ki poslovni jezik-1. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:24+00:00,2025-04-01T10:45:00+00:00,2025-04-01T13:15:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-26T17:00:00+00:00,2024-11-26T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-2.b skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-13T08:00:00+00:00,2025-03-13T10:30:00+00:00,-1 days +23:30:00,301,P-Organizacija poslovnih procesov-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-06T17:00:00+00:00,2024-12-06T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Teorije organizacije in managementa-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-05T08:00:00+00:00,2024-12-05T10:30:00+00:00,-1 days +23:30:00,301,P-Teorije organizacije in managementa-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-11-21T10:45:00+00:00,2024-11-21T13:15:00+00:00,-1 days +23:30:00,301,P-Organizacijsko vedenje-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-10T08:00:00+00:00,2024-10-10T10:30:00+00:00,-1 days +23:30:00,301,P-RaÄunalniÅ¡tvo in informatika-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:21+00:00,2024-10-24T14:15:00+00:00,2024-10-24T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Uvod v poslovodenje in raÄunovodstvo-1. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:22+00:00,2024-12-12T10:45:00+00:00,2024-12-12T13:15:00+00:00,-1 days +23:30:00,301,P-Management kadrovskih virov-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:20+00:00,2024-10-10T10:45:00+00:00,2024-10-10T13:15:00+00:00,-1 days +23:30:00,301,V-AngleÅ¡ki poslovni jezik-1. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-05T14:15:00+00:00,2025-03-05T16:45:00+00:00,-1 days +23:30:00,401,V-Organizacija poslovnih procesov-2.a skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-01-21T10:45:00+00:00,2025-01-21T13:15:00+00:00,-1 days +23:30:00,402,V-Management kadrovskih virov-2. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:23+00:00,2025-03-24T14:15:00+00:00,2025-03-24T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Pravo v organizaciji-UNI-Redni
https://urnik.fov.um.si/Program/calendars/25---2-letnik-UNI-Informacijski-sistemi-Redni,2024-12-12T11:47:27+00:00,2025-01-10T08:00:00+00:00,2025-01-10T10:30:00+00:00,-1 days +23:30:00,412,V-Razvoj poslovnih aplikacij-UNI-Redni
https://urnik.fov.um.si/Program/calendars/25---2-letnik-UNI-Informacijski-sistemi-Redni,2024-12-12T11:47:27+00:00,2025-01-17T14:15:00+00:00,2025-01-17T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Spletno programiranje-UNI-Redni
https://urnik.fov.um.si/Program/calendars/25---2-letnik-UNI-Informacijski-sistemi-Redni,2024-12-12T11:47:27+00:00,2025-01-06T10:45:00+00:00,2025-01-06T13:15:00+00:00,-1 days +23:30:00,402,V-Statistika-2. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/25---2-letnik-UNI-Informacijski-sistemi-Redni,2024-12-12T11:47:26+00:00,2024-12-13T14:15:00+00:00,2024-12-13T16:45:00+00:00,-1 days +23:30:00,413,P-Spletno programiranje-UNI-Redni
https://urnik.fov.um.si/Program/calendars/25---2-letnik-UNI-Informacijski-sistemi-Redni,2024-12-12T11:47:26+00:00,2024-12-11T10:45:00+00:00,2024-12-11T13:15:00+00:00,-1 days +23:30:00,306,V-Statistika-1. skupina-UNI-Redni
https://urnik.fov.um.si/Program/calendars/25---2-letnik-UNI-Informacijski-sistemi-Redni,2024-12-12T11:47:27+00:00,2024-12-19T10:45:00+00:00,2024-12-19T13:15:00+00:00,-1 days +23:30:00,306,P-Statistika-UNI-Redni
https://urnik.fov.um.si/Program/calendars/25---2-letnik-UNI-Informacijski-sistemi-Redni,2024-12-12T11:47:26+00:00,2024-11-28T10:45:00+00:00,2024-11-28T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Digitalno poslovanje-1. skupina-UNI-Redni
